gene_symbol,module,score_group,rationale,C1,C2,C3,C4,C5,C6,C Pool 1,C Pool 2,C Pool 3,C Pool 4,C Pool 5,C Pool 6,GB2,GB4,GB5,GB6,GB7,GB8,GB9,GB11,GB14,GB15,GB16,GB22,GB26,GB27,GB32,GB33,GB38,GB42,GB 2/B Mono 1,GB 4/B Mono 1,GB 5/B Mono 1,GB 6/B Mono 1,GB 7/B Mono 1,GB 8/B Mono 1,GB 9/B Mono 1,GB 11/B Mono 1,GB 14/B Mono 1,GB 15/B Mono 1,GB 16/B Mono 1,GB 22/B Mono 1,GB 26/B Mono 1,GB 27/B Mono 1,GB 32/B Mono 1,GB 33/B Mono 1,GB 38/B Mono 1,GB 42/B Mono 1
CCL2,nfkb_inflammation,inflammatory,Monocyte recruitment chemokine relevant to adipose inflammation,7.805356307374857,6.766972746486041,6.925534264254273,7.87380889290191,7.731338719434808,7.022560899289212,7.0958811806834134,7.190049838871848,7.470615765404003,7.225514986260575,7.021399772883563,7.311923561728436,6.847067371298915,6.446374023116089,7.095387527876216,6.913037788496507,7.249761986239526,6.254430589304955,6.2586008936918,6.293901611343874,6.453272445095986,6.383721915707032,6.824971465456226,6.12952578148409,6.712466471320921,6.5414541270384285,6.160494890168466,6.374599081434864,6.831120995845493,6.550840961441639,6.444228580189203,10.46986359674979,7.708237597009528,7.188147686926434,9.075730763510727,6.9219194651415386,6.216807541182261,7.791626560704305,6.68675262661921,7.191293186131181,7.147067518871275,7.764728309079306,7.952587506809138,7.568254847718148,7.641264947836029,7.2318845238764125,8.094368571246012,6.550184370953661
CXCL8,nfkb_inflammation,inflammatory,Neutrophil/innate immune chemokine and inflammatory activation marker,14.345013608871524,13.743461742174318,14.419854867797046,14.43461389443199,14.184401958406106,14.172402505048554,14.107553022229784,14.045723832418558,14.301594076577135,14.268691846836594,14.222177550850104,14.12775336820569,14.305148320266696,14.219598874409652,14.451627758668351,14.24753742288543,14.045205065810494,14.072755649542422,14.311713552559695,13.94768167906629,14.533498255916774,14.484306834627379,14.572122867185627,14.153401611192328,14.395939066797556,13.945750157075045,14.163443696784878,13.739784828173645,14.496189685325936,14.231384704887098,14.523321813595542,14.453480925958052,14.408880996537624,14.301892681575112,14.400394499346543,14.55474052332791,14.267730365726344,14.47615445107692,14.195839700193105,14.41572064522124,14.441396459309262,14.49011254731392,14.673718171344944,14.561706204029411,14.384453251988845,14.59045489037649,14.47031251959321,14.469859273392512
TLR4,innate_immune_inflammation,inflammatory,Innate immune receptor linked to lipid-induced inflammation,9.700712971995323,9.215914432346407,9.778108513562197,10.006128281786232,9.141789884875633,9.31299863845606,9.584971893236421,9.546013722808949,9.568070308010082,9.271341164050288,9.326461621560503,9.276310780126856,10.207406064877995,9.478366781386505,9.732024421289863,9.184014426777525,9.54796701731593,9.04858087089032,8.774300150213797,9.112923972869174,9.098054460356044,10.06582000582393,9.517722528718682,9.114163194478103,9.512907335740815,8.591537306389903,9.127954868722709,8.821224218395587,9.69423877507361,9.767945730937493,10.366360467016278,10.1761556920178,9.881448051995951,10.020970219078123,9.656308835181974,10.202372416242936,9.727749124354162,9.820359607165575,9.346671733970227,9.768238259386106,9.772125006682002,10.178957343644853,10.124949718677058,10.151478330407913,10.43784048279301,9.99737427396622,10.304927371922343,10.195507549842636
NLRP3,innate_immune_inflammation,inflammatory,Inflammasome component relevant to metabolic inflammation,11.382866751753383,10.885074401123095,11.478410847281515,11.686220824708336,11.457212742972061,11.003950234203785,11.391845329863548,11.054981661894967,11.267573718876926,11.088923857599301,11.18079675836108,11.040072067279441,12.529925285401191,12.60177341106523,12.14006531686941,12.328109700294135,12.672579714015534,11.156964071373341,11.871228190015081,11.241868658782034,12.671513490716947,12.09967614397583,12.088017999632271,12.091907606527519,11.877517852662864,11.393487018242991,11.770212680806942,11.663334589248723,12.424838156288438,11.349844096319199,12.654138036042715,12.69893109005747,11.59394379322781,11.794537304318153,11.759321393934014,11.554998460402308,11.431827291872414,11.484494097505738,10.913278766429201,11.16711251301491,11.270349557936358,11.76041724078584,12.671993717555226,11.989159750076961,11.336638689227597,12.034083557816055,11.87682970122541,11.174945307262979
CASP1,innate_immune_inflammation,inflammatory,Inflammasome effector supporting IL1B maturation,11.169495018633349,10.672312671222109,11.336851420892096,10.991175586060134,10.866118699590636,10.552880755702102,10.675687415136851,10.949062507280498,10.987051028268544,10.621340842363884,10.881367308876856,10.672699874329222,11.451044048378995,11.36846812099557,11.022207755168981,10.910596436078725,10.918881591279154,10.768905326656574,10.241771244999764,10.645212068985572,10.644209796075259,11.174679779385142,10.938315891830456,10.48110358220655,10.934355859837282,10.324648221349237,10.354809102953697,10.423407992174294,11.329648081637336,10.740302530510421,11.620522342703245,10.98566914471742,11.410881896212535,11.326527952754743,10.918468428062619,11.692100204102372,10.977389849668398,11.503804035307423,11.171143201109809,11.275485731755147,11.520218019252816,11.441478121049212,11.447871199411432,11.472185832983346,11.412260788002637,11.48546261232607,11.565518062111895,11.219429107924432
ITGAM,monocyte_macrophage,inflammatory,Myeloid/macrophage marker useful for immune-cell infiltration context,11.544346761441744,11.190786446571138,11.447454703356534,12.004183239529645,11.265547656636915,11.289158965728102,11.48022068351878,11.407316101155411,11.594572341730219,11.359204329386328,11.229283283708785,11.17467293912975,12.674885857592598,12.137196098588232,11.63084135809446,11.597888209727005,11.710296752112932,11.537153837034579,11.101917909481934,11.16535989698807,11.725531992135515,12.169121715181438,11.555970452920395,11.333484113113505,11.698330055617518,10.951658455722331,11.529003929684103,11.179500475843401,11.853063886413489,11.848724254121208,12.535952088790758,11.799777412142216,11.716084211025192,12.280828465181349,11.864112227859236,12.289405974690656,11.894854133312716,12.316009091254339,12.165886822159935,12.476380674893473,12.406564039774526,12.468944719299968,12.386577909904078,12.203318634842867,12.207028356482322,12.411372219921166,12.409251433512464,12.397657254196883
CD14,monocyte_macrophage,inflammatory,Monocyte marker and LPS co-receptor,14.501700993037126,14.065946192374756,14.448552559168098,14.367026312566837,14.078973849982932,13.887471008729996,14.483434777894004,14.10962827109653,14.323841495953706,14.23629229660023,13.961357442894279,13.918266959092563,14.331256369948512,14.163147255209433,14.1064222626413,14.025194077675792,14.205892499981461,13.708411432394715,13.897334032810235,14.029015401757901,14.124774804196107,14.615202581090761,14.123160326293265,13.92006994629742,14.162787826568715,13.935659555776853,13.940248435783914,13.83883853999613,14.092463155248044,14.136496141781697,14.377422037840809,14.441286217447304,14.084839938110589,14.177737194928488,14.131965447968259,14.291777211838,13.949919702513181,14.32024702421421,14.029674597250914,14.287034153484619,14.318645896013784,14.305537392181517,14.475615649965965,14.383550403994954,14.364021084824422,14.333705342843983,14.231947896305234,14.153489490345825
CD68,monocyte_macrophage,inflammatory,Macrophage marker used for tissue inflammatory burden,13.94921938192195,13.54046348189072,13.877726039796224,13.744475431235164,13.709683733451914,13.611900848590343,13.319691876025523,13.482349165235263,13.770884780942184,13.483128016033408,13.600252095910419,13.536662477218153,14.241818588490574,14.026303840152439,13.8494344237197,13.914154319861934,13.864592425905698,13.651169443664449,13.286943506785766,13.379039857240551,13.612973286946891,13.830523129497868,13.403310334394327,13.322935093904908,13.57690117536818,13.170847993384386,13.15787458479128,13.13533718310062,14.1782921481426,13.964352601375541,14.423533527249328,14.186871765114986,14.030877456473718,14.072267452661457,13.776951125196335,14.046051378401401,13.713533655453444,14.048886148277438,13.854129124277529,13.843767982487378,13.758899839936435,13.888268550012928,14.349257727461131,14.002363223838316,13.951398559515534,14.11458501099007,14.064340276171365,13.91598671822356
ADGRE1,monocyte_macrophage,inflammatory,Macrophage marker; human ortholog context should be checked per dataset,9.16711176014478,8.417977374316651,9.145349092634653,8.860895464726326,9.292532384338818,8.39737130357302,8.944281896662662,8.651763890894378,9.021809215454983,8.653500757331823,8.607390239837468,8.63253905897719,9.841701456209845,9.516540377129557,8.49421917864002,8.707645916871277,8.8210944002505,8.59263680231525,8.914336692669382,8.598667050416385,9.773622387417184,8.543536481851985,9.694087606901894,9.333206347001427,9.493726381289864,8.989605105174327,8.789521581707154,8.627412773257035,10.05331908914081,9.217727526642774,9.811084519651315,9.289548165804014,9.236709293373963,9.99588018817637,9.293238269729036,9.369151274095618,9.676927967956479,9.331342007269873,9.488119102013188,8.527737371425754,10.207851377466165,9.269977548115307,10.451896229274237,9.740613420278748,9.233410446842466,9.878685804130845,10.129814912679045,9.779465589193457
MRC1,macrophage_resolution,repair,Macrophage alternative activation/resolution marker,5.9650946270344285,5.573275446834454,6.063914034560288,5.692595138193673,5.814350462531023,5.8398779802245615,5.781552759435711,5.668838476983628,5.711701109200586,5.615281803470851,5.5963388642052,5.697260068173787,5.938933118384032,5.560151215182768,5.836597528332264,5.916180192699248,5.78079826476527,5.654252499903939,5.816878952093122,5.45987419581477,6.036871433361652,5.924637469738057,5.956529029808135,5.650331455872904,5.723961225785917,5.822178708758493,5.643054116954309,5.573179996737088,5.869800355151172,6.025834103959008,5.834092265161703,5.774485840864327,5.765939121659962,5.5564245104007215,5.846941549894477,5.758978682562055,5.6246089076254036,5.8927247016305415,5.7300546083499295,5.723110448251431,5.786350403238576,5.812526206158209,5.90870460549489,5.834067734277851,5.766029262014035,5.948816441409908,5.723720732685264,5.798647538357363
ARG1,macrophage_resolution,repair,Resolution/repair-associated macrophage marker; human tissue context should be interpreted carefully,6.4116524965325175,5.759205645342978,6.455456933719499,6.281627597107816,6.221555222127327,5.926849835907908,6.0760121662730215,6.068442308537484,6.231100959117112,6.260298582624255,6.228918713884612,6.027329909062539,6.686937471545235,6.623517350987162,5.91991470985051,6.626863413554073,6.428828627035953,6.438768403396251,5.779799447934928,5.7581339181362345,6.833664305790163,7.584326673127708,7.363772074853779,6.426764746413992,6.542627963835512,6.03741385199829,6.040540259639668,6.282763003661655,6.467760407340959,6.484061417495516,6.744475977846233,5.920131059364427,5.8176583012738625,5.706366989941478,5.878386449785707,6.247922957557315,5.810504028917363,5.975300470964408,5.992254061801228,6.396162572337187,7.097794071299725,6.157141759937905,6.211847810933347,6.9042889957309255,5.832459166159567,5.901402739050893,6.446762573307786,6.527109130572469
PPARG,adipose_metabolism_resolution,repair,Adipose metabolism and anti-inflammatory transcriptional regulator,6.344696729093002,5.917450771595837,6.436888512977218,6.203536727940708,6.263728160289427,6.126579760790484,6.158273600839697,5.986259982921259,6.210108993013643,6.259542794387139,6.130464924317994,6.044380639569088,6.957919820733962,6.467575228716048,6.488610712009618,6.39202593458585,6.198667931872536,6.254407660210368,6.361225375410987,6.110464099854772,6.368194462249706,6.79741152350697,6.388431975442599,6.179490415550832,6.850436737256833,6.129464304231125,6.186891987169845,6.118651605155272,6.278649361789348,6.8197199080907716,6.869880739588421,6.319163528344883,6.303053190784674,6.619328831366777,6.042289456149114,6.394549410909609,6.562466113665272,6.574481664468724,6.212972041492126,6.760202358117296,6.3642440534097355,6.553601034862487,6.933871398468616,6.306394709181266,6.3077427750357895,6.453351197669657,6.140995507191439,6.750802995236498
ADIPOQ,adipose_metabolism_resolution,repair,Adipocyte metabolic health marker often reduced in obesity inflammation,5.92905928818381,5.533867615145811,5.877729037778234,5.7706028475397275,5.9375371937638075,5.90446097605939,5.784796575364631,5.50867140548211,5.631592375654906,5.874017385287526,5.878780508063722,5.781865355093538,5.953502020883194,5.748422857234927,5.901438219351639,6.026428274070443,5.797383204756602,5.706888833490329,5.77001049398316,5.604819468382097,5.986994039383306,5.883173081282049,5.927926786025794,5.714777430568811,5.866306152885835,5.934073434655417,5.721842087907971,5.725262905077007,5.913405740594164,6.030839256324402,5.878373942129078,5.900647308473263,5.88137145034593,5.774923285742221,5.6582329087566645,6.0231930204946185,5.642381867995588,5.959487568852719,5.75080853230555,5.669143299258538,5.808187065535918,5.750976509734182,5.947626886532629,5.8848411171905415,5.886462597757916,5.83932978216199,5.870602436411277,5.738361447481725
LEP,adipose_metabolism_inflammation,inflammatory,Adiposity-linked hormone and inflammatory-metabolic signal,6.145201368795209,5.757161960515632,6.253353599385673,6.108479084351095,6.308382355850953,5.930202968430991,6.053893960023334,5.906006433570831,6.051963241922543,6.19644416520534,5.995005048383218,6.053824034252438,6.255829456436794,5.933037429433404,6.001334101302955,6.0167510243685784,6.030633813192704,5.757080067511955,5.982285396893712,5.932094724198764,6.122695493680897,6.504422882195269,6.32344267039399,5.890420912666305,6.339015491997657,5.994617058218524,5.953933809086658,6.072688293221644,6.269885566258523,6.206046340161794,6.159383159185661,6.112198229420012,6.094434975736573,6.104279831608871,5.804578671314559,6.135940509147297,6.11686666802378,6.1077246893676,6.047473825494199,6.341375247096411,6.177048127026151,6.108882786086079,6.070139625579101,6.192525994331655,6.171529507859857,6.299121728903389,6.099906999508661,6.132725093764774
INSR,insulin_metabolism,repair,Insulin signalling receptor and metabolic health marker,6.641335331674486,6.449565501309396,6.937063029765548,6.9003065230489575,6.70579409836488,6.658371455906496,6.741682700372974,6.474148351691926,6.811465892717835,6.735468021060832,6.758986674815783,6.632825552397128,6.733545512158441,6.783506419670713,6.641494152401666,6.982773447116648,6.7244701964392695,6.484523410833201,6.521916031546744,6.538278653833649,6.986805688164254,7.03859530656831,6.968761241994406,6.80562780709984,6.746354423374591,6.71416170151954,6.618227935203631,6.735022508880403,6.791722923289018,6.752767320635127,6.923051697784283,6.757678019557064,6.785067916205074,6.630568120820453,6.4549444237632425,6.785372688595217,6.5329088167123,6.7353840748777065,6.692159346176776,6.646263769021797,6.706541603396144,6.917304045924575,6.94855412733788,6.721922178961309,6.903978222978957,6.804425339678311,6.938999669286121,6.723808363077227
IRS1,insulin_metabolism,repair,Insulin signalling adaptor relevant to skeletal muscle and adipose metabolism,6.003282601749752,5.644567647693744,6.270032634712216,6.105325866810488,6.122367155901569,6.045648208772116,5.949299600458428,5.719482738530188,6.011516212839156,5.964349802172481,6.064668118056112,5.880721110646973,6.100971412286976,5.934862351532576,5.999456181824289,6.006005699662688,5.923088393260245,5.722295240802246,5.8570476675856895,5.830549516460818,6.001059691015184,6.008015008883144,6.010162847312322,5.951111775499498,6.016820467917593,5.996441324914035,5.867980536408077,5.957412879343338,6.0712530403888385,6.106245010889755,5.908075283040844,5.929054157884288,5.922458337917484,5.841543969027813,5.778216988589544,5.9384029531622,5.916103501873019,6.000408705697678,5.970146471533046,5.954461012885454,5.895629162184623,6.050785289312182,6.086419763496483,6.192121555171827,6.020672131128158,6.0689995638061,6.107819524571359,5.805008033640329
SLC2A4,insulin_metabolism,repair,GLUT4 glucose transport and exercise/metabolic adaptation marker,6.146068845204172,5.909128402748046,6.295730737502003,6.055795423050043,6.086635812692479,6.158973358037432,6.048731852508209,5.77017492886081,6.150187785373117,6.215993035692944,5.9950810505603505,6.291354541992605,6.255231996727564,6.2380594066152195,6.191564427223218,6.209357052772228,6.178760048311409,6.0227910154806334,5.8729880380614725,5.994573841193861,6.206576611877893,6.338074395761954,6.322687834421313,5.857887216902089,6.261741788325114,6.083275287902028,6.030512652025287,6.047944242331644,6.443570848856643,6.264425147029805,6.302306802978985,6.075141313387691,5.992517387240744,5.8500988039905675,5.991863064037211,6.1144469873571765,5.897804563943909,6.117002199880628,6.089202785066669,5.938198032324761,5.903502056730534,5.968048576797407,6.474167987288632,6.2902013616607455,6.216988695463114,6.3246721945250854,6.071206623536,6.092719302707566
AKT2,insulin_metabolism,repair,Insulin signalling kinase relevant to glucose metabolism,6.335911060224765,6.0939359698923825,6.457336222557664,6.4039677640995185,6.1753245899334175,6.118793059150573,6.3417029427473635,6.001293112001419,6.281476080209091,6.290466059166328,6.205673040162272,6.053352055247334,6.278738618738904,6.298536253122366,6.130816610771797,6.206372654225076,6.1337952983724096,6.114955810905944,5.990265559348897,6.103490505940587,6.45092881062459,6.4894840102626565,6.323710705208062,6.231532250795515,6.2992201094950495,6.233154488391196,6.176301227808073,6.104207482498981,6.228643055729051,6.368956005952094,6.669161444786083,6.442520409098978,6.490380154534655,6.201525458950737,6.245473415268615,6.336017321795591,6.237179170182663,6.441340882900207,6.224901750874386,6.231427992184559,6.4370993730337664,6.414966095378393,6.697975322495524,6.5919963478223975,6.61640342749313,6.539022136426615,6.676486041701898,6.563729846740329
MTOR,nutrient_sensing,both,Nutrient-sensing kinase; context-dependent growth/adaptation signal,9.46026912227868,8.92745976385798,9.472926565084771,9.279804861735443,9.015911477087553,8.97107877034941,9.154550299748811,8.837004364966505,9.293927261600295,9.053322076216094,9.081032250724059,8.952058899272382,9.210419306688522,9.15686983227224,9.01391442693698,8.886770217130026,8.859681377871198,8.795666634502444,8.45953080051202,8.918932687657575,9.093734988401565,9.325798113726902,9.016658161608037,8.853439937950172,9.193169016406166,8.76395394390317,8.769950875101571,8.780187047343762,9.098816137847905,9.197919927685879,9.952626816987316,9.515932188077304,9.800075128411185,9.496093591355281,9.247585544701458,9.880201393163357,9.395010728875118,9.65679916458374,9.498710015140277,9.397518911869948,9.636914036735758,9.886712307277861,9.996522919434547,9.86908514766268,9.954866164536446,9.704337527580085,9.75054035076721,9.488830090110223
FOXO3,stress_repair,repair,Stress resistance and mitochondrial/autophagy-related transcription factor,10.290117489178064,9.791225219450233,10.429562451413101,10.16517285403172,10.06462666196789,10.028206462257744,10.064730133816813,9.832090541747563,10.326002117182933,10.047612922846415,10.097286607647336,10.037831946162811,10.993063369037124,11.158131672648155,10.200547584175485,10.757087456190007,10.390468536947399,9.956953037626501,10.24605209652329,9.960560231021132,10.93232511071854,10.63833876261612,10.71779966085466,10.67519943680038,10.523510872771164,10.068385437123986,10.634011769320598,10.086009478191738,10.901543526242529,10.620223916498425,11.116339747955259,10.985971574543703,10.27634430643093,10.368810395804793,10.099920290235552,10.38442161013114,10.121061011306658,10.198473096993768,9.929923961443567,10.089999399713996,10.228331261771558,10.62063129237766,11.232566806290297,10.687054294393898,10.445728844600586,10.426326550214169,10.457709737066157,10.503861159102382
ATM,dna_damage_repair,repair,DNA damage response kinase linked to repair signalling,5.781511844253129,5.485299297597157,5.945529283533444,5.751582887481837,5.810411226410841,5.882379183207731,5.679530205897219,5.490426367194017,5.791501540191714,5.832026416656502,5.839051068538931,5.801662062615131,5.836004137566357,5.741535209432025,5.8216926148640535,5.885915475541902,5.787527279314657,5.616387399927858,5.738946136404935,5.679466587371543,5.808974211023768,5.860544723101612,5.9416509757777165,5.585956715960764,5.82370300177789,5.764342704614948,5.631897604698851,5.7330668576975965,5.912654415222992,5.756279832297244,5.976168391236118,5.834880319116051,5.867024901909829,5.40049489400456,5.669572493246243,5.703405290556604,5.668858611418061,5.862718927182918,5.818561982804283,5.698524935008922,5.788837592725849,5.875714216492455,5.895645802317076,5.856393904154618,5.7410743041833605,5.755601459518838,5.6370137332395265,5.719785533200092
XRCC1,dna_damage_repair,repair,Base excision repair marker,9.049639479624872,8.887174606930932,9.017429237036422,8.872431409748442,8.763831148607913,8.452075645372522,8.971580051949294,8.681322405462975,9.00152022762831,8.767817648342831,8.671024045213048,8.433366777522803,8.758811501105626,9.160492923705823,8.56310854453711,8.880976875184968,8.807073118161624,8.286796150443337,8.544965591579968,8.571361299686268,9.103984330797713,9.111700376113422,8.831992479960482,8.663499399032327,8.809398687182792,8.502472228918107,8.505616270838209,8.297067578703638,9.096599734268395,9.112342020570997,9.192428199498945,8.643428006486502,8.822211028450308,8.528149715909592,8.618461122459525,8.895651618240437,8.714633962531725,9.00963829780693,8.756129955651462,8.691968541114125,8.869226452843357,8.76649081167113,9.084017478518499,8.960847891267232,8.889768598007795,9.08552450945779,9.082092876302381,9.18642627373513
OGG1,dna_damage_repair,repair,Oxidative DNA damage repair enzyme,6.459076721191898,6.0567650459576905,6.47395944684477,6.21852594237442,6.226565076643123,6.211996991318637,6.323644601785421,6.12317099197658,6.315331371142057,6.416902470091202,6.149458551638755,6.198863325536531,6.447603329421737,6.229635793890073,6.222246308861844,6.381851096968545,6.31887708758734,6.201653756894778,6.0449733762670945,6.05220513067895,6.382757591258724,6.54578362005297,6.290001976981431,6.21494871735841,6.315506636045172,6.109994106936872,5.986570555849094,6.10941572513554,6.328435460464698,6.325044824376142,6.334812267563813,6.06551339718394,6.100177995704609,6.188459182763462,6.11978900362767,6.469391674152543,5.992787914270138,6.323706022231485,6.1916983509791015,6.1860559856833905,6.282168718195527,6.3991160515609335,6.5188396810351295,6.486189273549324,6.410830536479888,6.373705625696748,6.374987545538044,6.410557519776187
ATG5,autophagy_repair,repair,Autophagy machinery marker relevant to exercise adaptation and repair,6.96439632167116,6.382897021325119,7.338319221863833,6.82409700181163,6.892803859360847,6.866360312602808,6.646685568140914,6.716244669031325,6.953434040292342,6.800423667268578,6.846316541143877,6.8414083552669,7.065694010160085,6.888375527859791,6.678722661748779,6.6592452817805565,6.677884511653289,6.504669964333022,6.161014144184785,6.599812444966813,6.627143665682867,6.842520062258882,6.619094267738264,6.430168333656766,6.772202387441183,6.4506957715729145,6.593857640144241,6.592665727072755,6.939322973622248,7.0413897504095555,7.2736343066817035,6.877160183744411,7.328834669474442,7.016190971809067,6.929131741850391,7.349077722025126,6.880635328786489,7.355743984594676,7.169320746369203,7.117115271932653,7.336755578946674,7.247194590085733,7.039539817970042,7.228573411489624,7.304476361223865,7.202036622649387,7.201536828824404,7.274794651655963
BECN1,autophagy_repair,repair,Autophagy initiation marker,9.883845914375662,9.489353065277761,10.329119110292549,9.966292312397055,9.66071474253176,9.331537954556804,9.78726103764999,9.574462969354476,9.959877936081531,9.701775326636234,9.550013710085578,9.42302491136281,10.23160160835913,10.15496490213183,9.590234659960347,9.56311674539406,9.505628972980581,9.340470361938724,9.14760892475952,9.630493023371184,9.854674712600968,10.244610011868158,9.9536632000734,9.753387923232546,9.975352180260668,9.525731227557998,9.548689382453707,9.083991160574854,9.961509889846184,9.831907318131682,10.391994283015622,10.231876365936058,10.351562079217608,10.139810962987106,9.87262440429711,10.510651437513244,10.132489447578214,10.418859308070267,10.180114286354115,10.35335086197334,10.426591840333876,10.485032286301406,10.740017664744709,10.60226738365563,10.509165341820445,10.534367087278605,10.510088642610953,10.53748633247522
MAP1LC3B,autophagy_repair,repair,Autophagosome marker and cellular repair process indicator,9.635912902749386,9.006246500161366,9.902141837316066,9.581699741499913,9.498549360014287,9.005904907206293,9.311440707803643,9.24813367596922,9.687241696428307,9.347749754963536,9.31211999662616,9.375621291525142,10.150007892273548,9.988443547692148,9.365621976568313,9.70175852222047,9.325649322018181,9.28707282382719,8.94141015715724,8.74928334965186,9.478172572031818,9.78665314075495,9.798632853905781,9.250642562673308,9.555662569178036,9.472094754125235,9.510239975902737,9.022183732818803,9.907919441295965,9.682560849976126,10.412564009329605,9.920583496966799,9.698306403667535,9.789346196549518,9.482090503858426,10.030956549632599,9.487007953637853,9.532581088936325,9.365653949610167,9.675740885865968,10.140537700887618,9.683906878766818,10.252493747437958,10.175540974278311,9.786498406563467,9.875718024865115,10.002035665450565,10.044221976170496
SQSTM1,autophagy_repair,both,Autophagy adaptor; accumulation may indicate stress or altered flux,9.450160653603698,9.508556213841748,9.383606021725482,9.759442493010829,9.072724034795405,8.95989705765296,9.397932134774472,9.236307964560105,9.297304237364203,9.357788402500487,9.216244586137458,9.03353092430528,9.500746692396193,9.547642808471702,9.209825201597488,9.328549723787495,9.049236226855765,8.928842852622259,8.760016306157809,8.787523230876264,9.193639441012682,9.407990630425887,8.546301830274398,9.413248378382645,9.081125216451953,8.757833667797573,9.359851665262191,8.164468019231956,9.175194727525474,9.828238850012456,9.737444590833391,9.607736245816945,9.157740527705963,9.505924067838563,8.861291040657369,9.336992508863657,8.97331709323302,9.213461020726797,8.835455475873882,9.180428366765447,8.428681340754505,9.723253929263809,9.313077116267998,9.394692907218495,9.758706586513718,8.87426642961683,9.548396163931221,9.835828251318844
UCP2,mitochondrial_stress,both,Mitochondrial uncoupling and metabolic stress/adaptation marker,10.954364275686688,10.070731444350942,11.096296119189137,10.489009990866762,11.287123062548027,11.035829385673605,11.102339252543763,10.514824495464492,10.966038897867849,10.826288683459653,10.78981074621793,10.735466328645709,11.052873674158944,11.809409620666491,11.054271923973982,11.251204259661725,10.64746472249186,10.903064639318801,10.457107910945378,10.829193914226277,11.612743200326879,11.174641109047597,10.785194149490843,10.931216924378582,11.047926852506343,10.732538865455323,10.825860341973723,11.202779500952824,11.916355344872386,11.430827812653394,12.059281924655915,11.55632690412507,11.887817679290551,11.737650007501456,11.257841560220998,11.799450816574115,11.462502783828585,11.510243457825906,11.147051614545807,11.326478362645076,11.30536581442409,11.255264670799681,12.111822287053412,11.717369689258833,12.119986712475406,12.583281900222762,12.199316534329135,11.94030809066584
UCP3,mitochondrial_stress,repair,Skeletal muscle mitochondrial fatty acid handling and exercise adaptation marker,6.39391066347728,6.05915962537243,6.45370314443854,6.348710039296182,6.262820490398192,6.387190247704532,6.317368834768358,6.126043899376966,6.234922466667048,6.249448248722756,6.238848053113379,6.051198715556466,6.570284455290994,6.517545831988149,6.313086430499461,6.475354876483009,6.334470488575971,6.201373263911062,6.11138741985859,6.112042083179684,6.530412059745531,6.3778177952555595,6.469328907723521,6.257338369034039,6.402629527276342,6.265176694377573,6.311915571667424,6.038246525733444,6.396180500816003,6.536029321518666,6.581484472357547,6.232162506117996,6.435943732495918,6.275784695920482,6.1763114682932185,6.442986168036475,6.100863864258436,6.461298099695188,6.343587259659551,6.302969993638144,6.304062807050958,6.607863494487544,6.660036170819489,6.408080034189056,6.46316718370153,6.382392888674978,6.424032443069595,6.331031213886475
